时间,经度,纬度,传感器类型,RA_1_1,RA_1_2,RA_2_1,RA_2_2,RA_3_1,RA_3_2,RA_4_1,RA_4_2,信号源批号,目标编号
2018042911595229,125.879916,28.36544193,R,3,"9414.155, 9497.927",2,"1.2152, 2.4861, 4.044",2,"572.386, 1074.33",1,0,1405,3
2018042912005671,125.8854266,28.36544692,R,3,"9421.484, 9473.214",2,"1.2081, 2.4689, 3.9319",2,"571.245, 1071.42",1,0,1405,3
2018042912012746,125.8895102,28.36542423,R,3,"9380.524, 9472.824",2,"1.1984, 2.5359, 3.8838",2,"564.13, 1096.31",1,0,1405,3
2018042912023807,125.8999129,28.36505213,R,3,"9327.627, 9448.474",2,"1.201, 2.4381, 3.9234",2,"552.851, 1129.88",1,0,1405,3
2018042912044619,125.9178172,28.36564011,R,3,"9309.843, 9372.903",2,"1.1959, 2.4629, 4.0566",2,"577.022, 1075.13",1,0,1405,3
2018042912061250,125.9313294,28.36435721,R,3,"9381.843, 9456.188",2,"1.2228, 2.5104, 4.1418",2,"566.48, 1128",1,0,1405,3
2018042912072432,125.9398451,28.3651155,R,3,"9545.292, 9379.17",2,"1.2033, 2.5057, 4.1467",2,"564.789, 1112.26",1,0,1405,3
2018042912081447,125.9439715,28.36533866,R,3,"9542.102, 9533.728",2,"1.2032, 2.6058, 4.071",2,"554.959, 1154.22",1,0,1405,3
2018042912092182,125.958449,28.36566385,R,3,"9317.973, 9379.273",2,"1.2182, 2.5106, 3.9981",2,"565.681, 1097.62",1,0,1405,3
2018042912104056,125.9666839,28.36522832,R,3,"9521.867, 9306.077",2,"1.1914, 2.4939, 3.8993",2,"581.857, 1124.73",1,0,1405,3
2018042912114747,125.9765001,28.36527623,R,3,"9525.386, 9293.631",2,"1.1636, 2.5224, 3.9661",2,"550.568, 1106.61",1,0,1405,3
2018042912121897,125.9799538,28.36548905,R,3,"9215.697, 9651.981",2,"1.2202, 2.5321, 3.9339",2,"562.8, 1111.91",1,0,1405,3
2018042912125078,125.9858566,28.36592976,R,3,"9402.028, 9475.183",2,"1.1897, 2.4061, 4.1995",2,"560.029, 1126.06",1,0,1405,3
2018042912151235,126.0041883,28.36509103,R,3,"9536.401, 9349.897",2,"1.2295, 2.4363, 4.0767",2,"558.005, 1101.93",1,0,1405,3
2018042912163399,126.014629,28.36532404,R,3,"9309.25, 9355.425",2,"1.201, 2.45, 4.0616",2,"562.122, 1095.26",1,0,1405,3
2018042912172507,126.0220084,28.36549907,R,3,"9402.516, 9352.593",2,"1.1422, 2.4875, 3.9111",2,"576.212, 1101.06",1,0,1405,3
2018042912181197,126.033419,28.36556562,R,3,"9396.066, 9446.562",2,"1.2043, 2.5711, 4.0515",2,"552.575, 1112.94",1,0,1405,3
2018042912191437,126.0377629,28.36547016,R,3,"9406.108, 9452.242",2,"1.1775, 2.4971, 4.0442",2,"553.107, 1159.4",1,0,1405,3
2018042912200536,126.0442193,28.36564717,R,3,"9323.581, 9255.761",2,"1.181, 2.4591, 4.1365",2,"569.854, 1081.38",1,0,1405,3
2018042912213866,126.0567176,28.36493078,R,3,"9465.521, 9441.859",2,"1.2315, 2.4254, 3.8447",2,"569.531, 1068.41",1,0,1405,3
2018042912230791,126.0707662,28.36535421,R,3,"9190.993, 9320.639",2,"1.1916, 2.4945, 4.0011",2,"557.183, 1082.22",1,0,1405,3
2018042912240345,126.0771283,28.36524754,R,3,"9380.767, 9648.775",2,"1.2108, 2.5324, 4.1356",2,"549.346, 1117.4",1,0,1405,3
2018042912252645,126.0901284,28.36579981,R,3,"9425.003, 9383.49",2,"1.1954, 2.5945, 4.0287",2,"546.222, 1112.23",1,0,1405,3
2018042912260819,126.0953342,28.36552073,R,3,"9387.815, 9402.765",2,"1.1962, 2.5694, 4.013",2,"572.468, 1099.6",1,0,1405,3
2018042912271973,126.1043973,28.36497834,R,3,"9499.007, 9386.903",2,"1.1787, 2.6423, 4.1473",2,"562.776, 1080.73",1,0,1405,3
2018042912284575,126.1149513,28.36566574,R,3,"9392.885, 9517.196",2,"1.2003, 2.5429, 4.0545",2,"553.559, 1137.27",1,0,1405,3
2018042912325507,126.1522552,28.36555483,R,3,"9243.926, 9385.639",2,"1.2112, 2.4908, 4.0172",2,"557.303, 1160.6",1,0,1405,3
2018042912344354,126.1669502,28.36574264,R,3,"9402.537, 9406.188",2,"1.2066, 2.5567, 3.9982",2,"548.824, 1033.78",1,0,1405,3
2018042910335203,125.1575087,28.3641315,R,2,"5187.682, 5259.396, 5192.727, 5227.937, 9192.76, 9195.148, 9137.227, 9265.106",2,"2.5346, 4.9556, 10.084, 19.671, 39.291, 77.459, 163.31",2,"513.307, 674.362, 826.457, 1009.65, 1182.48, 1236.45, 1359.89",9,"0.25186, 10.182, 49.386, 88.972, 126.01",1416,3
2018042910353593,125.1741737,28.36368929,R,2,"5116.735, 5016.322, 5218.352, 5203.278, 9107.876, 9251.888, 9281.881, 9297.314",2,"2.4523, 4.9592, 9.9857, 19.703, 39.648, 79.22, 163.12",2,"515.926, 669.818, 821.533, 1004.86, 1192.01, 1263.48, 1424.44",9,"0.25224, 9.7975, 51.072, 92.508, 134.12",1416,3
2018042910380209,125.1933461,28.3642416,R,2,"5101.77, 5207.586, 5155.939, 5241.748, 9150.242, 9080.455, 9337.199, 9199.255",2,"2.4617, 5.0293, 9.9224, 20.599, 41.126, 81.19, 165.99",2,"502.727, 700.337, 800.565, 985.799, 1178.96, 1211.71, 1402.05",9,"0.24504, 10.171, 50.652, 91.003, 129.87",1416,3
2018042910383948,125.1978939,28.36434422,R,2,"5147.147, 5198.168, 5146.31, 5227.376, 9079.842, 9274.99, 9253.62, 9319.755",2,"2.4493, 4.9534, 10.238, 20.329, 40.259, 80.642, 158.08",2,"512.664, 688.52, 820.165, 975.313, 1182.09, 1240.02, 1430.02",9,"0.25091, 9.7204, 48.085, 87.011, 129.81",1416,3
2018042910400536,125.208465,28.36436068,R,2,"5138.368, 5134.853, 5206.449, 5279.32, 9269.858, 9118.055, 9150.31, 9087.746",2,"2.5298, 5.1678, 10.099, 19.981, 40.353, 78.182, 162.06",2,"519.442, 680.378, 802.138, 1043.91, 1151.93, 1245.1, 1404.02",9,"0.24733, 9.856, 49.216, 91.331, 134.52",1416,3
2018042910435782,125.2408797,28.36391153,R,2,"5010.353, 5098.215, 5192.995, 5061.729, 9064.064, 9159.073, 9268.009, 9201.958",2,"2.4546, 5.0271, 9.9099, 21.006, 39.909, 80.616, 163.48",2,"480.588, 656.849, 819.803, 1013.43, 1179.17, 1242.1, 1484.34",9,"0.25482, 9.9397, 48.597, 93.245, 125.95",1416,3
2018042910451457,125.2541778,28.364201,R,2,"5133.296, 5160.911, 5198.475, 5253.697, 9159.949, 9237.228, 9321.853, 9357.284",2,"2.4988, 4.9582, 9.94, 20.324, 40.787, 81.917, 154.05",2,"520.051, 686.428, 827.219, 1027.78, 1163.17, 1215.48, 1412.23",9,"0.24856, 9.9297, 49.863, 88.379, 129.8",1416,3
2018042910463969,125.264491,28.36428121,R,2,"5095.486, 5181.646, 5243.327, 5236.256, 9258.548, 9108.249, 9160.598, 9380.236",2,"2.5291, 4.9051, 10.07, 20.157, 40.497, 80.135, 158.03",2,"516.812, 686.866, 813.799, 981.896, 1176.31, 1241.48, 1403.23",9,"0.24542, 9.9776, 50.489, 90.885, 131.6",1416,3
2018042910481073,125.2765572,28.36420294,R,2,"5108.236, 5193.746, 5234.707, 5223.09, 9195.187, 9206.114, 9277.615, 9381.864",2,"2.5511, 5.0766, 9.94, 20.172, 39.133, 82.943, 158.78",2,"513.662, 651.873, 830.139, 1009.72, 1176.35, 1238.71, 1392.55",9,"0.2421, 9.8353, 52.425, 87.641, 129.29",1416,3
2018042910492365,125.2852928,28.36344493,R,2,"5073.92, 5125.905, 5202.067, 5141.524, 9122.315, 9142.481, 9215.208, 9187.248",2,"2.459, 5.0558, 9.9801, 20.184, 40.346, 78.671, 163.36",2,"524.124, 659.726, 852.327, 1011.14, 1187.34, 1211.14, 1434.8",9,"0.24433, 10.371, 52.054, 90.355, 130.24",1416,3
2018042910521895,125.3121767,28.36452225,R,2,"5102.376, 5194.291, 5292.619, 5188.541, 9018.25, 9049.482, 9166.216, 9292.721",2,"2.556, 5.1111, 9.884, 20.171, 40.926, 75.712, 160.45",2,"516.725, 671.237, 816.417, 1007.22, 1156.47, 1249.11, 1399.81",9,"0.24409, 9.9177, 52.021, 88.632, 131.23",1416,3
2018042910531258,125.3166952,28.36445373,R,2,"5155.293, 5188.206, 5244.39, 5188.158, 9082.391, 9254.191, 9156.711, 9115.458",2,"2.5523, 5.0166, 9.7418, 20.438, 40.669, 80.649, 161.2",2,"499.975, 650.041, 825.456, 1026.59, 1198.4, 1266.73, 1403.16",9,"0.24864, 9.7256, 50.514, 89.444, 126.43",1416,3
2018042910553633,125.3385325,28.36452008,R,2,"5154.258, 5030.749, 5174.288, 5239.16, 8975.895, 9147.146, 9377.715, 9360.16",2,"2.496, 4.9929, 9.9519, 19.87, 40.372, 79.513, 154.62",2,"500.655, 664.894, 802.093, 1009.85, 1166.89, 1237.7, 1416.25",9,"0.25524, 9.9391, 47.362, 87.183, 132.36",1416,3
2018042910575079,125.3557983,28.36414737,R,2,"5168.052, 5136.158, 5020.858, 5164.665, 9172.527, 9289.129, 9115.737, 9438.693",2,"2.4563, 4.8905, 9.9872, 19.742, 39.733, 75.251, 156.1",2,"490.34, 660.275, 803.168, 1046.34, 1172.16, 1220.5, 1402.92",9,"0.24581, 10.066, 49.388, 91.072, 126.21",1416,3
2018042911022151,125.3939553,28.36469741,R,2,"5136.959, 5093.01, 5131.774, 5234.378, 9101.373, 9165.054, 9174.112, 9233.547",2,"2.5635, 5.0046, 9.9603, 19.643, 39.372, 80.233, 159.42",2,"503.562, 620.32, 810.888, 1024.33, 1138.29, 1243.59, 1436.98",9,"0.25471, 9.9397, 49.765, 92.14, 131.83",1416,3
2018042911033690,125.4034639,28.36424837,R,2,"5111.412, 5152.794, 5181.924, 5163.064, 8993.477, 9227.56, 9249.05, 9403.188",2,"2.5116, 5.0692, 10.324, 20.153, 40.293, 76.922, 162.59",2,"517.132, 679.341, 820.207, 1047.53, 1169.11, 1307.52, 1349.61",9,"0.24639, 10.021, 49.396, 87.941, 127.09",1416,3
2018042911065993,125.4300124,28.364057,R,2,"5133.285, 5112.236, 5228.055, 5332.922, 9040.296, 9343.223, 9243.711, 9341.808",2,"2.4887, 4.9822, 9.9501, 19.932, 39.733, 83.223, 160.7",2,"515.955, 666.252, 783.312, 1045.43, 1203.54, 1210.39, 1359.93",9,"0.25473, 9.7308, 48.566, 91.154, 132.3",1416,3
2018042911103953,125.4610655,28.36410461,R,2,"5113.115, 5105.099, 5235.216, 5292.889, 9227.446, 8976.48, 9212.514, 9397.973",2,"2.4422, 4.9379, 10.001, 19.402, 39.743, 81.299, 162.74",2,"510.705, 665.001, 808.128, 1027.54, 1172.29, 1214.51, 1388.59",9,"0.25013, 10.072, 49.857, 91.517, 126.88",1416,3
2018042911113242,125.4681561,28.36498626,R,2,"5058.286, 5200.111, 5171.487, 5260.347, 9087.514, 9125.665, 9230.779, 9527.625",2,"2.5854, 4.9638, 10.328, 19.541, 39.118, 78.528, 165.5",2,"528.461, 673.292, 814.469, 1031.78, 1183.89, 1207.92, 1401.54",9,"0.25346, 9.9113, 50.422, 88.518, 127.7",1416,3
2018042911170792,125.5196116,28.36428662,R,2,"5018.993, 5193.247, 5222.602, 5236.992, 9221.362, 9133.41, 9229.703, 9284.272",2,"2.4284, 5.0371, 10.182, 19.754, 39.543, 77.543, 161.05",2,"480.697, 679.921, 806.798, 1012.83, 1198.48, 1246.51, 1411.28",9,"0.24523, 9.9185, 49.928, 88.662, 128.86",1416,3
2018042911182133,125.5272597,28.36424243,R,2,"5075.124, 5190.139, 5236.034, 5219.291, 9193.654, 9111.865, 9266.917, 9386.015",2,"2.5436, 5.0448, 9.7975, 20.429, 41.114, 82.535, 160.11",2,"518.28, 663.776, 818.766, 1022.29, 1154.41, 1261.27, 1381.63",9,"0.24617, 10.059, 49.612, 92.694, 133.66",1416,3
2018042911195220,125.5372465,28.36489608,R,2,"5137.931, 5236.262, 5168.341, 5338.18, 9075.642, 9026.097, 9215.937, 9191.155",2,"2.5037, 4.9008, 10.171, 20.261, 40.446, 79.92, 162.96",2,"516.43, 661.285, 814.295, 1006.57, 1204.42, 1238.97, 1418.07",9,"0.24493, 9.9068, 51.189, 91.479, 130.84",1416,3
2018042911223177,125.5626314,28.36411352,R,2,"5120.468, 5109.169, 5219.305, 5292.146, 9185.953, 8978.907, 9228.162, 9297.705",2,"2.5536, 5.0181, 9.7204, 19.234, 38.672, 79.881, 162.41",2,"503.989, 676.842, 830.455, 1048.98, 1164.08, 1211.41, 1347.91",9,"0.25298, 10.336, 50.495, 89.914, 131.15",1416,3
2018042911245086,125.5821337,28.36451394,R,2,"5042.067, 5173.166, 5254.067, 5260.429, 9084.495, 9287.592, 9110.34, 9316.822",2,"2.5072, 4.9465, 9.856, 19.686, 40.592, 82.779, 154.38",2,"496.789, 673.362, 762.76, 1003.05, 1174.62, 1242.81, 1382.45",9,"0.24546, 10.054, 49.549, 94.528, 129.7",1416,3
2018042911252247,125.583158,28.36450707,R,2,"5119.621, 5195.947, 5054.798, 5168.771, 9183.916, 9150.433, 9216.775, 9305.545",2,"2.6506, 5.0963, 9.9397, 19.439, 41.442, 77.509, 162.09",2,"509.109, 674.779, 822.484, 1024.45, 1194.71, 1257.18, 1429.42",9,"0.24988, 9.9163, 49.7, 91.459, 132.56",1416,3
2018042911265056,125.594848,28.36431171,R,2,"5161.098, 5044.506, 5257.194, 5283.996, 9225.653, 9215.024, 9154.251, 9205.343",2,"2.5218, 4.9712, 9.9297, 19.945, 39.28, 79.88, 159.72",2,"513.183, 686.382, 817.057, 1046.46, 1161.55, 1214.15, 1436.36",9,"0.25291, 9.8102, 50.35, 90.705, 131.62",1416,3
2018042911274679,125.6000465,28.36502555,R,2,"5104.298, 5108.348, 5240.583, 5285.703, 9150.124, 9008.534, 9205.593, 9303.232",2,"2.5058, 4.9083, 9.9776, 20.196, 40.393, 80.984, 160.52",2,"515.561, 684.152, 812.961, 1032.32, 1186.71, 1245.37, 1436.85",9,"0.25511, 10.153, 49.7, 90.773, 127.18",1416,3
2018042911311938,125.6325162,28.36476077,R,2,"5193.807, 5120.363, 5224.427, 5149.387, 9242.089, 9133.721, 9205.738, 9292.799",2,"2.4867, 4.8419, 9.8353, 20.97, 38.952, 79.562, 158.36",2,"502.23, 675.708, 787.585, 1016.05, 1170.35, 1228.72, 1378",9,"0.2459, 10.112, 49.9, 90.828, 131.13",1416,3
2018042911332422,125.6492779,28.36500727,R,2,"5057.647, 5193.963, 5278.083, 5179.976, 9366.963, 9140.127, 9248.689, 9189.01",2,"2.5621, 4.8866, 10.371, 20.822, 40.158, 80.147, 160.15",2,"515.668, 699.133, 802.213, 992.826, 1146.45, 1215.65, 1409.89",9,"0.2556, 10.222, 49.42, 90.769, 133.01",1416,3
2018042911340099,125.6576175,28.36437958,R,2,"4963.314, 5147.186, 5240.132, 5224.82, 9164.857, 9122.499, 9128.081, 9331.923",2,"2.4997, 4.8819, 9.9177, 20.808, 39.392, 80.754, 163.47",2,"514.472, 686.657, 802.094, 1007.14, 1199.07, 1213.11, 1356.29",9,"0.25523, 10.033, 48.709, 91.972, 132.17",1416,3
2018042911350757,125.6631424,28.36456796,R,2,"5120.697, 5159.309, 5154.228, 5142.25, 9215.732, 9209.641, 9291.903, 9398.274",2,"2.5056, 4.9728, 9.7256, 20.206, 39.753, 77.804, 163.4",2,"483.532, 668.522, 817.961, 983.373, 1171.55, 1272.08, 1430.29",9,"0.2496, 9.9858, 49.759, 89.416, 131.21",1416,3
2018042911370688,125.6820659,28.36508342,R,2,"5084.484, 5053.601, 5157.714, 5200.109, 9084.244, 9134.319, 9168.791, 9288.967",2,"2.529, 5.1049, 9.9391, 18.945, 38.748, 81.451, 164.27",2,"504.245, 628.832, 794.785, 1027.26, 1208.05, 1202.18, 1454.03",9,"0.24563, 9.7809, 49.936, 88.84, 129.13",1416,3
2018042911380979,125.6869031,28.36416435,R,2,"4948.617, 5077.415, 5104.813, 5182.115, 9090.292, 9298.51, 9189.368, 9224.229",2,"2.5052, 4.9161, 10.066, 19.755, 40.477, 77.668, 162.32",2,"495.767, 657.525, 816.473, 1011.38, 1176.16, 1217.76, 1392",9,"0.25635, 10.009, 49.801, 88.394, 127.96",1416,3
2018042911401331,125.7056927,28.36466045,R,2,"5107.438, 5130.64, 5172.625, 5026.471, 9133.742, 9199.5, 9057.054, 9311.162",2,"2.566, 5.0942, 9.9397, 19.906, 40.951, 81.128, 160.72",2,"507.514, 670.498, 794.287, 987.297, 1192.23, 1237.75, 1443.3",9,"0.25116, 10.138, 51.621, 90.686, 130.95",1416,3
2018042911414118,125.7178096,28.36477364,R,2,"5001.895, 5181.526, 5242.223, 5256.387, 9186.19, 9303.881, 9177.469, 9551.818",2,"2.41, 4.9279, 10.021, 19.758, 39.085, 78.207, 162.09",2,"499.544, 682.431, 847.131, 997.747, 1221.96, 1236.33, 1424.74",9,"0.24887, 9.9644, 49.75, 89.696, 129.13",1416,3
2018042911444526,125.7441133,28.36502925,R,2,"5202.731, 5151.189, 5236.187, 5205.401, 8978.541, 9294.439, 9311.948, 9186.187",2,"2.4284, 5.0946, 9.7308, 19.426, 40.513, 81.416, 160.82",2,"498.142, 684.284, 834.677, 1039.52, 1127.68, 1228, 1441.72",9,"0.24422, 9.8759, 50.003, 87.307, 129.17",1416,3
2018042911453333,125.7502573,28.36496609,R,2,"5141.401, 5183.98, 5209.261, 5200.525, 9118.205, 9213.926, 9189.89, 9201.705",2,"2.4796, 5.0027, 10.072, 19.943, 40.674, 78.081, 157.38",2,"516.812, 667.798, 824.552, 1008.29, 1166.03, 1232.88, 1480.92",9,"0.25854, 9.9276, 51.639, 87.934, 127.13",1416,3
2018042911465785,125.7593511,28.36438864,R,2,"5053.073, 5228.369, 5300.325, 5232.825, 9153.897, 9232.991, 9235.214, 9176.868",2,"2.5028, 5.0692, 9.9113, 20.169, 39.341, 78.582, 154.92",2,"515.463, 681.021, 817.287, 1038.16, 1168.02, 1232.59, 1407.34",9,"0.24284, 10.074, 50.91, 88.895, 128.52",1416,3
2018042911482267,125.7730126,28.36413361,R,2,"5021.696, 5156.867, 5055.359, 5258.648, 9110.72, 9147.736, 9292.201, 9322.15",2,"2.5201, 4.9045, 9.9185, 19.971, 39.405, 79.295, 158.44",2,"514.852, 684.495, 811.779, 1031.98, 1162.48, 1242.52, 1438.1",9,"0.25436, 10.09, 48.988, 91.93, 133.62",1416,3
2018042911485533,125.7783785,28.36500955,R,2,"5180.802, 5141.784, 5248.112, 5195.753, 9178.08, 9190.287, 9120.021, 9377.707",2,"2.4672, 4.9234, 10.059, 19.845, 41.197, 82.252, 162.38",2,"523.915, 666.984, 848.767, 1005.64, 1140.43, 1228.92, 1379.18",9,"0.25037, 9.8016, 50.855, 91.174, 131.45",1416,3
2018042911494382,125.782615,28.36469475,R,2,"5097.462, 5187.516, 5238.62, 5186.05, 9152.915, 9119.579, 9315.404, 9293.766",2,"2.5323, 4.8987, 9.9068, 20.475, 40.657, 80.518, 161.28",2,"498.942, 680.168, 834.445, 1030.26, 1128.3, 1232.18, 1411.4",9,"0.25536, 10.036, 48.602, 86.553, 125.68",1416,3
2018042911505336,125.7928088,28.36493845,R,2,"5096.197, 5178.669, 5174.813, 5246.654, 9243.867, 9310.426, 9157.785, 9190.008",2,"2.407, 5.0597, 10.336, 20.198, 39.962, 80.706, 156.36",2,"511.517, 689.16, 824.578, 1007.61, 1207.66, 1200.74, 1417.18",9,"0.25072, 9.893, 49.28, 88.589, 131.92",1416,3
2018042911514456,125.8029485,28.36532294,R,2,"5188.587, 5049.65, 5137.89, 5233.095, 8862.875, 9103.732, 9198.981, 9308.218",2,"2.4687, 4.9092, 10.054, 19.82, 42.012, 79.818, 161.23",2,"515.994, 637.612, 796.062, 1029.8, 1172.4, 1229.14, 1413.77",9,"0.26506, 10.193, 49.698, 87.474, 134.69",1416,3
2018042911534069,125.8181498,28.3648902,R,2,"5020.603, 5173.557, 5201.073, 5238.617, 9199.002, 9200.037, 9277.478, 9362.295",2,"2.5525, 4.9976, 9.9163, 19.88, 40.649, 81.574, 163.83",2,"486.236, 689.969, 831.91, 1039.12, 1189, 1212.46, 1383.47",9,"0.25218, 9.9425, 49.648, 89.753, 127.66",1416,3
2018042911545617,125.8293457,28.36498724,R,2,"5096.169, 5135.45, 5221.97, 5283.816, 9168.463, 9299.066, 9147.936, 9200.341",2,"2.5649, 5.0582, 9.8102, 20.14, 40.313, 80.995, 160.27",2,"498.78, 685.672, 832.441, 1022.26, 1135.92, 1226.16, 1413.07",9,"0.25058, 9.8167, 49.888, 90.88, 131.28",1416,3
2018042911573445,125.8485711,28.36542846,R,2,"5131.381, 5148.301, 5234.164, 5275.13, 9145.41, 9235.428, 9246.227, 9317.865",2,"2.5658, 5.1023, 10.153, 19.88, 40.343, 78.265, 165.89",2,"501.141, 681.493, 790.031, 1042.79, 1168.1, 1226.19, 1409.92",9,"0.24867, 9.6838, 49.177, 94.365, 126.59",1416,3
2018042912004108,125.8722166,28.36534245,R,2,"5086.037, 5113.715, 5165.796, 5242.237, 9002.592, 9162.238, 9182.318, 9255.188",2,"2.4607, 4.9179, 10.112, 19.96, 40.368, 80.692, 157.34",2,"515.604, 695.373, 799.548, 1070.66, 1169.75, 1237.65, 1378.53",9,"0.25621, 9.7731, 51.853, 93.698, 130.51",1416,3
2018042912020310,125.8861054,28.36525158,R,2,"5104.672, 5142.395, 5234.714, 5333.488, 9084.917, 9057.717, 9088.913, 9205.983",2,"2.5177, 5.112, 10.222, 19.768, 40.342, 81.852, 151.42",2,"506.412, 685.555, 813.499, 1025.55, 1165.22, 1205.48, 1421.75",9,"0.24997, 9.7637, 49.588, 93.638, 128.02",1416,3
2018042912033775,125.8990065,28.36468487,R,2,"5124.035, 5195.727, 5228.581, 5284.887, 9084.247, 9122.139, 9294.514, 9196.437",2,"2.422, 5.1046, 10.033, 19.484, 40.877, 81.338, 161.3",2,"508.794, 663.333, 787.811, 1036.9, 1187.62, 1249.18, 1441.81",9,"0.25056, 9.9457, 48.628, 90.926, 129.2",1416,3
2018042912045053,125.9099893,28.36496285,R,2,"5030, 5194.684, 5069.899, 5214.244, 9173.549, 9015.177, 9187.003, 9418.399",2,"2.5541, 4.9921, 9.9858, 19.904, 39.74, 80.745, 159.03",2,"488.023, 664.235, 805.812, 1007.56, 1168.26, 1216.34, 1408.76",9,"0.2529, 10.21, 49.696, 85.251, 125.93",1416,3
2018042912072717,125.9325536,28.36483121,R,2,"5146.243, 5208.586, 5176.128, 5059.629, 9043.111, 9212.669, 9329.604, 9155.285",2,"2.5965, 4.9126, 9.7809, 19.974, 39.484, 79.465, 150.5",2,"492.702, 650.55, 800.214, 1008.91, 1210.47, 1221.83, 1389.18",9,"0.25052, 9.8322, 50.329, 88.899, 131.55",1416,3
2018042912103209,125.9575236,28.3652444,R,2,"5025.677, 5177.249, 5132.645, 5171.402, 9165.175, 9141.204, 9204.989, 9213.913",2,"2.4857, 5.1271, 10.009, 19.921, 39.286, 78.744, 160.47",2,"503.161, 668.092, 751.791, 1018.6, 1185.01, 1186.52, 1415.47",9,"0.2566, 10.188, 49.699, 89.577, 133.09",1416,3
2018042912125272,125.9775932,28.36540087,R,2,"5135.957, 5151.502, 5192.893, 5221.938, 9040.307, 9032.835, 9267.767, 9289.176",2,"2.5773, 5.0232, 10.138, 20.649, 40.305, 80.586, 153.84",2,"513.16, 686.096, 823.32, 1030.31, 1211.85, 1218.65, 1488.24",9,"0.241, 9.8557, 50.103, 88.912, 127.03",1416,3
2018042912140371,125.985736,28.36459249,R,2,"5042.854, 5173.546, 5152.019, 5268.426, 9337.722, 9079.859, 9383.935, 9283.814",2,"2.5442, 4.9774, 9.9644, 19.9, 39.865, 79.466, 166.45",2,"507.199, 684.535, 807.458, 983.963, 1209.42, 1254.53, 1377.68",9,"0.24284, 10.189, 48.654, 87.419, 131.67",1416,3
2018042912145565,125.992772,28.36501521,R,2,"5145.147, 5153.217, 5144.827, 5275.642, 9267.626, 9267.829, 9015.593, 9252.481",2,"2.5745, 4.8843, 9.8759, 20.001, 38.803, 79.487, 162.6",2,"513.642, 677.569, 805.941, 1015.14, 1188.72, 1221.97, 1382.37",9,"0.24796, 10.005, 50.36, 89.743, 132.19",1416,3
2018042912160212,126.0027077,28.36523347,R,2,"5038.827, 5097.959, 5240.579, 5211.421, 9210.646, 9127.284, 9165.428, 9270.826",2,"2.6445, 5.1708, 9.9276, 20.656, 39.082, 78.235, 157.06",2,"522.364, 701.127, 815.99, 1023.1, 1193.62, 1234.06, 1374.86",9,"0.25028, 10.138, 49.556, 90.76, 127.86",1416,3
2018042912163287,126.0074151,28.36527621,R,2,"5054.788, 5058.358, 5233.661, 5262.931, 9169.753, 9261.718, 9173.207, 9269.745",2,"2.5131, 4.8568, 10.074, 20.364, 39.509, 79.086, 155.09",2,"508.314, 637.757, 824.024, 1013.46, 1171.71, 1249.26, 1418.79",9,"0.25201, 9.8091, 49.592, 89.871, 128.07",1416,3
2018042912192351,126.0291204,28.3652007,R,2,"5077.543, 5114.929, 5230.529, 5276.467, 9138.758, 9233.889, 9151.568, 9307.121",2,"2.568, 5.0873, 10.09, 19.595, 40.858, 82.229, 165.07",2,"505.351, 687.62, 804.456, 1028.5, 1182.64, 1203.32, 1435.59",9,"0.24672, 9.8468, 50.293, 89.301, 133.89",1416,3
2018042912243245,126.0732619,28.36453261,R,2,"5171.768, 5178.228, 5277.011, 5208.251, 9346.927, 9115.361, 9065.426, 9255.92",2,"2.4628, 5.0073, 9.8016, 20.342, 40.522, 80.891, 159.84",2,"514.337, 685.164, 801.438, 1022.88, 1164.47, 1255.45, 1410.21",9,"0.25323, 9.7974, 49.534, 92.14, 132.14",1416,3
2018042912250651,126.0756766,28.36510656,R,2,"5116.517, 5160.628, 5148.929, 5259.609, 9266.324, 9226.154, 9018.031, 9268.198",2,"2.5204, 5.1072, 10.036, 19.441, 38.468, 77.344, 159.76",2,"512.598, 668.658, 820.292, 1043.18, 1213.53, 1213.4, 1378.84",9,"0.2407, 10.119, 51.678, 90.891, 129.88",1416,3
2018042912254448,126.0814247,28.36554587,R,2,"5122.511, 5081.612, 5213.424, 5294.639, 9210.789, 9124.252, 9328.06, 9149.865",2,"2.5307, 5.0144, 9.893, 19.712, 39.373, 81.183, 165.56",2,"487.246, 659.107, 816.074, 958.147, 1160.39, 1224.39, 1414.58",9,"0.24687, 9.8185, 50.271, 89.189, 136.54",1416,3
2018042912271000,126.0941737,28.36604031,R,2,"5094.185, 5159.775, 5236.383, 5093.832, 9050.3, 9224.108, 9190.304, 9256.761",2,"2.5246, 5.3012, 10.193, 19.879, 38.877, 82.884, 155.02",2,"511.594, 675.451, 817.792, 1033.17, 1185.15, 1245.34, 1430.93",9,"0.25525, 9.9953, 49.582, 89.46, 132.11",1416,3
2018042912274361,126.0984441,28.36555864,R,2,"5150.186, 5201.577, 5083.763, 5297.79, 9252.054, 9266.028, 9255.177, 9193.966",2,"2.4705, 5.0437, 9.9425, 19.859, 39.89, 78.559, 159.76",2,"504.106, 680.857, 831.854, 1026.35, 1210.61, 1210.77, 1381.96",9,"0.25649, 10.116, 49.051, 90.63, 131.02",1416,3
